file,mean_rms_db,median_rms_db,std_rms_db,silence_ratio,num_frames,sr
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0120_0009.wav,-44.3530158996582,-30.696645736694336,25.79275131225586,0.3415750915750916,1092,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0121_0002.wav,-44.28629684448242,-32.47126007080078,26.250741958618164,0.3782569631626235,1113,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0121_0003.wav,-43.16471862792969,-31.39492416381836,26.123048782348633,0.3759336099585062,1205,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0121_0004.wav,-44.4427375793457,-31.917003631591797,25.86220359802246,0.3936,1250,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0121_0005.wav,-44.66606521606445,-30.8460693359375,26.872713088989258,0.3595617529880478,1004,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0121_0006.wav,-42.08353042602539,-30.454608917236328,25.991487503051758,0.3341729638958858,1191,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0121_0007.wav,-43.68163299560547,-31.108806610107422,26.465456008911133,0.3585409252669039,1124,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0121_0008.wav,-43.599464416503906,-31.68128204345703,25.975204467773438,0.3763779527559055,1270,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0121_0009.wav,-42.255836486816406,-29.747526168823242,26.50148582458496,0.3657745336577453,1233,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0122_0001.wav,-39.671810150146484,-22.90431785583496,29.403467178344727,0.3628808864265928,1083,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0122_0002.wav,-41.20873260498047,-24.794174194335938,29.72738265991211,0.3684210526315789,988,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0122_0003.wav,-40.891929626464844,-24.039480209350586,29.26708221435547,0.3719165085388994,1054,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0122_0004.wav,-39.72414016723633,-23.745254516601562,29.22182273864746,0.35165876777251187,1055,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0122_0006.wav,-39.716156005859375,-23.55308723449707,29.823728561401367,0.3585253456221198,1085,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0122_0007.wav,-44.02783203125,-26.574478149414062,30.804655075073242,0.41973840665873957,841,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0122_0008.wav,-38.030513763427734,-22.846088409423828,28.419626235961914,0.33306772908366533,1255,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0122_0009.wav,-38.911766052246094,-23.426048278808594,29.46860122680664,0.3434622467771639,1086,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0123_0001.wav,-42.85504913330078,-29.524738311767578,25.331296920776367,0.3289588801399825,1143,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0123_0002.wav,-41.761680603027344,-27.026098251342773,27.23516082763672,0.3330152671755725,1048,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0123_0003.wav,-43.04442596435547,-29.389835357666016,25.99420738220215,0.36379613356766255,1138,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0123_0004.wav,-40.57429885864258,-28.053178787231445,25.098970413208008,0.3085271317829457,1290,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0123_0006.wav,-46.94517517089844,-30.007003784179688,28.248830795288086,0.42370892018779344,852,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0123_0007.wav,-43.21306610107422,-28.697696685791016,26.810016632080078,0.3497584541062802,1035,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0123_0008.wav,-46.985450744628906,-31.53933334350586,27.501733779907227,0.40401785714285715,896,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0123_0009.wav,-40.60661315917969,-25.229995727539062,29.68043327331543,0.3418803418803419,1053,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0124_0001.wav,-42.98050308227539,-30.020009994506836,25.226404190063477,0.33045729076790337,1159,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0124_0002.wav,-42.44036865234375,-30.810396194458008,23.869171142578125,0.31524163568773234,1345,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0124_0003.wav,-43.54430389404297,-31.427322387695312,24.53761100769043,0.34285714285714286,1225,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0124_0004.wav,-44.43478775024414,-31.193201065063477,25.79865837097168,0.35188679245283017,1060,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0124_0005.wav,-45.18349838256836,-31.918161392211914,26.00287437438965,0.3611111111111111,1044,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0124_0006.wav,-43.133140563964844,-31.496715545654297,24.62068748474121,0.32591414944356123,1258,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0124_0007.wav,-42.53687286376953,-31.076129913330078,23.949487686157227,0.31645569620253167,1343,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0124_0008.wav,-41.57353973388672,-29.968204498291016,23.64508628845215,0.29436038514442914,1454,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0124_0009.wav,-42.489017486572266,-30.595539093017578,24.29573631286621,0.2979053529868115,1289,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0125_0001.wav,-41.0565071105957,-30.142602920532227,27.214611053466797,0.3128249566724437,1154,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0125_0002.wav,-39.07119369506836,-28.40481948852539,27.93111228942871,0.2913793103448276,1160,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0125_0003.wav,-39.144832611083984,-28.109827041625977,27.23409652709961,0.30260047281323876,1269,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0125_0004.wav,-36.72200393676758,-27.697818756103516,25.509174346923828,0.25396825396825395,1512,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0125_0006.wav,-39.16246032714844,-27.35556411743164,26.89722442626953,0.308300395256917,1265,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0125_0007.wav,-38.44977569580078,-26.562992095947266,28.048139572143555,0.2876949740034662,1154,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0125_0008.wav,-40.27948760986328,-27.629192352294922,27.968765258789062,0.3294538943598926,1117,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0125_0009.wav,-38.81816864013672,-27.665557861328125,27.55047607421875,0.31510204081632653,1225,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0126_0001.wav,-41.64790725708008,-29.689523696899414,24.621706008911133,0.33835125448028674,1395,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0126_0002.wav,-42.25099182128906,-28.478099822998047,25.41847801208496,0.34834123222748814,1266,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0126_0003.wav,-41.108421325683594,-28.131385803222656,24.331430435180664,0.341329677861549,1459,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0126_0004.wav,-42.123111724853516,-28.70174789428711,25.954282760620117,0.3394097222222222,1152,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0126_0005.wav,-42.46615219116211,-29.095016479492188,25.582122802734375,0.38112927191679047,1346,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0126_0007.wav,-41.08224105834961,-27.41436195373535,25.577531814575195,0.3320031923383879,1253,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0126_0008.wav,-41.927059173583984,-27.424121856689453,26.180891036987305,0.35400516795865633,1161,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0126_0009.wav,-42.193382263183594,-27.066835403442383,26.715063095092773,0.36067019400352734,1134,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0127_0001.wav,-40.570091247558594,-28.97138214111328,24.732820510864258,0.2716049382716049,1296,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0127_0002.wav,-44.07355880737305,-29.445201873779297,27.269962310791016,0.328781512605042,952,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0127_0003.wav,-42.79538345336914,-29.055864334106445,26.491575241088867,0.32855778414517667,1047,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0127_0004.wav,-43.426780700683594,-29.171260833740234,27.151994705200195,0.3170984455958549,965,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0127_0005.wav,-40.90023422241211,-27.442827224731445,26.91094398498535,0.2886405959031657,1074,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0127_0006.wav,-45.86824035644531,-31.017208099365234,28.288951873779297,0.36829558998808104,839,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0127_0007.wav,-42.467796325683594,-29.258056640625,26.63575553894043,0.3104448742746615,1034,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0127_0008.wav,-42.3290901184082,-28.083438873291016,27.231428146362305,0.32782101167315175,1028,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0127_0009.wav,-41.6442985534668,-29.277515411376953,26.141633987426758,0.2898550724637681,1104,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0128_0001.wav,-37.22886657714844,-23.839033126831055,28.855609893798828,0.27045235803657364,1039,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0128_0002.wav,-37.61461639404297,-27.94670867919922,27.210350036621094,0.2643284858853721,1169,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0128_0003.wav,-40.37984848022461,-28.219966888427734,29.692779541015625,0.3116883116883117,924,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0128_0004.wav,-38.17295837402344,-25.609840393066406,29.197404861450195,0.28869047619047616,1008,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0128_0005.wav,-38.58327102661133,-27.83434295654297,28.829748153686523,0.2802734375,1024,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0128_0006.wav,-39.58088684082031,-26.312545776367188,29.088241577148438,0.28961175236096537,953,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0128_0007.wav,-35.27168273925781,-24.375640869140625,27.171438217163086,0.23424878836833601,1238,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0128_0008.wav,-40.0053596496582,-26.63547134399414,29.197988510131836,0.2936170212765957,940,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0128_0009.wav,-37.95552062988281,-24.417804718017578,28.775251388549805,0.2994296577946768,1052,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0129_0001.wav,-41.6606559753418,-23.475101470947266,32.52623748779297,0.3333333333333333,1131,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0129_0002.wav,-42.02305603027344,-24.986927032470703,32.613590240478516,0.3239299610894942,1028,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0129_0003.wav,-37.74738693237305,-22.335922241210938,30.899185180664062,0.2689335394126739,1294,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0129_0004.wav,-40.499629974365234,-22.873973846435547,32.45722198486328,0.3094209161624892,1157,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0129_0005.wav,-43.0078125,-25.726341247558594,33.01304244995117,0.3374233128834356,978,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0129_0006.wav,-38.6445198059082,-21.88258171081543,31.468875885009766,0.2955823293172691,1245,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0129_0007.wav,-41.3629264831543,-23.161867141723633,32.65978240966797,0.332994923857868,985,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0129_0008.wav,-41.991966247558594,-22.709976196289062,33.20655822753906,0.3397612488521579,1089,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0129_0009.wav,-35.832481384277344,-20.092449188232422,30.569957733154297,0.26548672566371684,1582,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0130_0001.wav,-35.285240173339844,-20.922672271728516,27.93443489074707,0.277822257806245,1249,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0130_0002.wav,-40.19752502441406,-22.52074432373047,31.11983871459961,0.3310104529616725,861,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0130_0003.wav,-37.06454849243164,-22.118921279907227,28.751962661743164,0.27992799279927993,1111,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0130_0004.wav,-38.017921447753906,-21.158369064331055,30.15980339050293,0.2889576883384933,969,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0130_0005.wav,-41.57561492919922,-23.252838134765625,31.91051483154297,0.34,800,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0130_0007.wav,-40.79001998901367,-23.063879013061523,31.012067794799805,0.334867663981588,869,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0130_0008.wav,-36.394840240478516,-19.844152450561523,29.60082244873047,0.2895467160037003,1081,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0131_0001.wav,-43.860042572021484,-31.268253326416016,28.432819366455078,0.3879310344827586,1044,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0131_0002.wav,-36.6626091003418,-24.120697021484375,26.251667022705078,0.2981867024848892,1489,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0131_0003.wav,-36.20314025878906,-23.04682159423828,27.02879524230957,0.28377412437455324,1399,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0131_0004.wav,-40.273460388183594,-24.67062759399414,29.42969512939453,0.3466666666666667,1050,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0131_0005.wav,-44.41038513183594,-28.798465728759766,30.544809341430664,0.40415704387990764,866,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0131_0006.wav,-39.834842681884766,-24.163372039794922,29.396093368530273,0.36205395996518713,1149,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0131_0007.wav,-40.20125198364258,-22.401302337646484,29.87041473388672,0.37787610619469025,1130,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0131_0008.wav,-39.18767547607422,-23.744428634643555,29.093873977661133,0.35144312393887944,1178,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0131_0009.wav,-41.66459655761719,-26.85135841369629,29.540796279907227,0.36381909547738694,995,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0132_0001.wav,-37.82392120361328,-32.51544189453125,16.4128360748291,0.2873469387755102,3675,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0132_0002.wav,-44.411338806152344,-32.89338684082031,26.60456657409668,0.364741641337386,987,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0132_0003.wav,-43.00894546508789,-32.931732177734375,24.665124893188477,0.3267241379310345,1160,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0132_0004.wav,-43.782928466796875,-33.90618896484375,24.13876724243164,0.37335526315789475,1216,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0132_0005.wav,-41.322322845458984,-32.44221115112305,23.938581466674805,0.3200306983883346,1303,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0132_0006.wav,-43.777530670166016,-34.75780487060547,24.252893447875977,0.37635303913405493,1201,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0132_0007.wav,-43.22356414794922,-33.47399139404297,24.75687599182129,0.34441602728047743,1173,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0132_0008.wav,-44.68263244628906,-34.29084396362305,25.059829711914062,0.37323279924599434,1061,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0132_0009.wav,-42.96260452270508,-33.8021240234375,24.28809928894043,0.3488562091503268,1224,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0133_0001.wav,-42.90764617919922,-33.5570068359375,22.083711624145508,0.3291492329149233,1434,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0133_0002.wav,-42.94853973388672,-33.02455520629883,22.294193267822266,0.30982905982905984,1404,16000
HD-Track2-train\HD-Track2-train-zh\Silence or Termination\0133_0003.wav,-45.06401062011719,-33.84133529663086,23.03196907043457,0.3923556942277691,1282,16000
